[2020-10-08 11:14:22] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.2.0.eot IP 186.160.223.4 Analytics 5f7f3adea4912 [] []
[2020-10-08 11:14:22] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.1.1.eot IP 186.160.223.4 Analytics 5f7f3adeb1790 [] []
[2020-10-08 11:14:22] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.3.0.eot IP 186.160.223.4 Analytics 5f7f3adebe00e [] []
[2020-10-08 11:14:22] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.4.0.eot IP 186.160.223.4 Analytics 5f7f3adeeb743 [] []
[2020-10-08 11:14:23] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.5.0.eot IP 186.160.223.4 Analytics 5f7f3adf41e1f [] []
[2020-10-08 11:14:23] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.4.1.eot IP 186.160.223.4 Analytics 5f7f3adf5495d [] []
[2020-10-08 11:14:24] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.6.0.eot IP 186.160.223.4 Analytics 5f7f3ae06853a [] []
[2020-10-08 11:14:24] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.6.1.eot IP 186.160.223.4 Analytics 5f7f3ae0758b1 [] []
[2020-10-08 11:14:24] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.6.3.eot IP 186.160.223.4 Analytics 5f7f3ae089008 [] []
[2020-10-08 11:14:24] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.7.0.eot IP 186.160.223.4 Analytics 5f7f3ae09f03d [] []
[2020-10-08 11:14:25] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.8.0.eot IP 186.160.223.4 Analytics 5f7f3ae1330bc [] []
[2020-10-08 11:14:25] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.7.1.eot IP 186.160.223.4 Analytics 5f7f3ae14c550 [] []
[2020-10-08 11:14:26] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.8.2.eot IP 186.160.223.4 Analytics 5f7f3ae204bb6 [] []
[2020-10-08 11:14:26] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.9.0.eot IP 186.160.223.4 Analytics 5f7f3ae241703 [] []
[2020-10-08 11:14:26] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.10.1.eot IP 186.160.223.4 Analytics 5f7f3ae255a13 [] []
[2020-10-08 11:14:26] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.10.2.eot IP 186.160.223.4 Analytics 5f7f3ae261dcf [] []
[2020-10-08 11:14:26] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.11.0.eot IP 186.160.223.4 Analytics 5f7f3ae2e4639 [] []
[2020-10-08 11:14:27] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.11.1.eot IP 186.160.223.4 Analytics 5f7f3ae38546e [] []
